"","Date","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RISK_MM","RainTomorrow","Year","Month"
"12141",2009-07-02,"Perth",2.6,17.4,0,NA,NA,"WSW",19,"ESE","SSE",2,9,96,51,1029.8,1026.7,1,2,8.4,17,"No",0,"No",2009,7
"12142",2009-07-03,"Perth",4.8,17.9,0,NA,NA,"NE",31,"E","NE",9,15,75,53,1028.3,1023.4,3,6,10.6,17.4,"No",0,"No",2009,7
"12143",2009-07-04,"Perth",8.3,18.1,0,TRUE,NA,"NNE",22,"NE","SSE",11,2,74,58,1022.5,1019.2,4,5,12.4,17.4,"No",0,"No",2009,7
"12144",2009-07-05,"Perth",6.6,21,0,TRUE,NA,"NE",22,"ENE","NE",7,13,83,46,1020.2,1016.4,0,3,11.5,20.9,"No",4.2,"Yes",2009,7
"12145",2009-07-06,"Perth",11.5,19.1,4.2,NA,NA,"NE",43,"NE","W",17,17,96,68,1010,1009,8,7,13.2,18.7,"Yes",3.2,"Yes",2009,7
"12146",2009-07-07,"Perth",8.6,18.5,3.2,NA,NA,"WNW",26,"NNE","WNW",4,7,88,49,1017.6,1016.4,6,7,11.7,17.5,"Yes",1.2,"Yes",2009,7
"12147",2009-07-08,"Perth",10.7,18.3,1.2,NA,NA,"NE",31,"NE","N",9,13,84,47,1015.5,1011.6,5,7,13.3,16.7,"Yes",16,"Yes",2009,7
"12148",2009-07-09,"Perth",11.6,18.9,16,NA,NA,"WSW",33,"W","WNW",2,15,96,56,1004.9,1005.3,8,4,13.9,17.7,"Yes",16.4,"Yes",2009,7
"12149",2009-07-10,"Perth",10.8,17.8,16.4,NA,NA,"WSW",52,"W","SW",9,15,78,84,1007.1,1008.9,6,7,12.6,15,"Yes",4,"Yes",2009,7
"12150",2009-07-11,"Perth",7.9,17.4,4,NA,NA,"WSW",22,"NNE","WSW",4,9,85,50,1014.3,1013.5,3,2,11,17.1,"Yes",0,"No",2009,7
"12151",2009-07-12,"Perth",5.4,16.9,0,NA,NA,"SSE",24,"SSE","SE",7,6,87,44,1022.5,1022.2,1,1,9.4,15.9,"No",0,"No",2009,7
"12152",2009-07-13,"Perth",2.2,16.9,0,NA,NA,"SSE",20,"NE","SSE",9,11,90,51,1028.4,1026.8,4,1,7.9,16.4,"No",0,"No",2009,7
"12153",2009-07-14,"Perth",1.5,17.7,0,NA,NA,"NNE",28,"ESE","NE",6,11,87,51,1028.5,1024.4,1,0,8.1,17.4,"No",0,"No",2009,7
"12154",2009-07-15,"Perth",5.5,21.6,0,NA,NA,"WNW",46,"NE","N",17,20,62,25,1020.2,1014.3,0,1,12.4,21.2,"No",8.6,"Yes",2009,7
"12155",2009-07-16,"Perth",12.3,17.2,8.6,NA,NA,"WSW",56,"W","WNW",19,15,59,69,1012.8,1010.9,7,6,14.6,15.2,"Yes",7.8,"Yes",2009,7
"12156",2009-07-17,"Perth",12.8,18.1,7.8,NA,NA,"SW",43,"WSW","WSW",19,19,61,53,1015.5,1015.8,5,6,16,16.9,"Yes",0.2,"No",2009,7
"12157",2009-07-18,"Perth",13.5,19.5,0.2,NA,NA,"NW",48,"WNW","NNW",13,13,64,86,1017.3,1013,6,7,16.2,15.7,"No",30.6,"Yes",2009,7
"12158",2009-07-19,"Perth",10.6,16.3,30.6,NA,NA,"NNW",50,"SE","N",6,6,95,85,1008.5,1005,7,6,11.1,13.3,"Yes",24,"Yes",2009,7
"12159",2009-07-20,"Perth",8.1,14.3,24,NA,NA,"WSW",63,"W","WNW",20,22,62,59,1001.6,1002.2,7,4,11.1,12.5,"Yes",9.6,"Yes",2009,7
"12160",2009-07-21,"Perth",8.6,16,9.6,NA,NA,"W",54,"SW","SW",13,15,69,65,1012.3,1014.9,4,5,14.1,15.6,"Yes",4,"Yes",2009,7
"12161",2009-07-22,"Perth",7.5,17.4,4,NA,NA,"NNW",35,"NNE","NNW",7,15,97,67,1019,1015.9,6,5,11.2,16.6,"Yes",11,"Yes",2009,7
"12162",2009-07-23,"Perth",11.2,16,11,NA,NA,"SSW",26,"S","S",7,11,91,59,1018.3,1018,7,7,11.9,15.4,"Yes",0,"No",2009,7
"12163",2009-07-24,"Perth",3.4,15.8,0,NA,NA,"WSW",30,"S","SW",6,20,84,44,1022.5,1020,1,3,9.2,15.1,"No",1.6,"Yes",2009,7
"12164",2009-07-25,"Perth",7,14.7,1.6,NA,NA,"SW",37,"SSE","S",9,13,74,46,1027.3,1027.5,1,4,10,14.5,"Yes",0,"No",2009,7
"12165",2009-07-26,"Perth",2.7,15.2,0,NA,NA,"S",22,"ESE","SW",11,13,65,53,1032.4,1030.3,5,6,10.5,14.5,"No",0,"No",2009,7
"12166",2009-07-27,"Perth",5,16.3,0,NA,NA,"S",15,"NE","SE",9,6,75,58,1033,1030.8,6,7,9.8,15.6,"No",0,"No",2009,7
"12167",2009-07-28,"Perth",4,17.4,0,NA,NA,"SSE",20,"NE","SSW",7,7,89,49,1033.7,1030.8,3,1,10,17.1,"No",0,"No",2009,7
"12168",2009-07-29,"Perth",2.9,20.1,0,NA,NA,"SW",22,"SE","WSW",6,11,83,45,1033.5,1030.3,1,1,9.4,18.8,"No",0,"No",2009,7
"12169",2009-07-30,"Perth",4.3,21.7,0,NA,NA,"S",19,"ENE","SW",6,11,80,42,1031.8,1028.2,1,1,11,20.6,"No",0,"No",2009,7
"12170",2009-07-31,"Perth",3.8,21.1,0,NA,NA,"SSW",19,NA,"S",0,11,74,38,1026.9,1023.9,1,0,11.7,20.2,"No",0,"No",2009,7
"12171",2009-08-01,"Perth",3.3,19.5,0,TRUE,NA,"S",28,NA,"SW",0,15,76,53,1024.8,1022.9,0,1,10.9,18.2,"No",0,"No",2009,8
"12172",2009-08-02,"Perth",4.1,20.5,0,NA,NA,"ESE",19,"NE","N",4,7,84,42,1026.8,1023.9,4,5,11.8,19.8,"No",0,"No",2009,8
"12173",2009-08-03,"Perth",4.7,20.9,0,NA,NA,"SW",22,"ENE","SW",6,7,79,44,1025.3,1022.4,1,2,11.8,20.7,"No",0,"No",2009,8
"12174",2009-08-04,"Perth",5.2,21,0,NA,NA,"WSW",19,"E","SW",4,4,92,43,1022.5,1017.9,4,1,10.9,20.4,"No",0,"No",2009,8
"12175",2009-08-05,"Perth",7.7,20.2,0,NA,NA,"WNW",37,"NNE","NW",7,17,75,58,1015.4,1012,4,6,13.6,19.1,"No",5.4,"Yes",2009,8
"12176",2009-08-06,"Perth",13.4,19.1,5.4,NA,NA,"NW",48,"S","WSW",13,4,91,56,1014.3,1014.9,7,1,14.2,19,"Yes",0,"No",2009,8
"12177",2009-08-07,"Perth",6.7,19.9,0,NA,NA,"NW",20,"NE","NNW",7,4,89,52,1018.8,1015.9,6,0,11.8,19.6,"No",2.4,"Yes",2009,8
"12178",2009-08-08,"Perth",11.7,21.4,2.4,NA,NA,"SSW",24,"ESE","WNW",2,7,92,76,1014.8,1012.1,8,7,14.1,19.3,"Yes",1.6,"Yes",2009,8
"12179",2009-08-09,"Perth",11.6,21.3,1.6,TRUE,NA,"ENE",24,"E","ENE",9,13,78,62,1013.2,1010.5,6,7,15.5,19.7,"Yes",2,"Yes",2009,8
"12180",2009-08-10,"Perth",13.9,20,2,NA,NA,"WSW",50,"N","WSW",17,26,94,74,1005.8,1007.7,8,6,15.7,17.8,"Yes",10,"Yes",2009,8
"12181",2009-08-11,"Perth",10.7,18,10,NA,NA,"NNE",26,"N","NW",4,9,77,59,1015.5,1013,7,6,13.6,17.5,"Yes",11,"Yes",2009,8
"12182",2009-08-12,"Perth",12.1,19,11,NA,NA,"WSW",39,"W","WNW",11,20,83,46,1010.4,1010.7,7,5,15.8,18.4,"Yes",1.4,"Yes",2009,8
"12183",2009-08-13,"Perth",12.1,20.3,1.4,NA,NA,"NW",54,"N","WNW",11,20,73,72,1010.3,1007.8,6,7,16.4,18.5,"Yes",13.6,"Yes",2009,8
"12184",2009-08-14,"Perth",14.3,20.1,13.6,NA,NA,"NNW",65,"NW","WNW",22,28,74,65,1006,1004.4,7,7,18.3,18.5,"Yes",7.4,"Yes",2009,8
"12185",2009-08-15,"Perth",9.2,15,7.4,NA,NA,"W",56,"WSW","WSW",28,26,59,43,1009.4,1012.5,6,4,12,14.7,"Yes",3.4,"Yes",2009,8
"12186",2009-08-16,"Perth",11.3,17.7,3.4,NA,NA,"WSW",43,"NE","W",6,11,87,64,1019.2,1018.1,7,6,13.2,16.7,"Yes",8.6,"Yes",2009,8
"12187",2009-08-17,"Perth",11.3,19.6,8.6,NA,NA,"WNW",33,"NE","NW",9,15,83,49,1019.1,1013.6,4,2,13.8,18.9,"Yes",0.4,"No",2009,8
"12188",2009-08-18,"Perth",9.6,19.8,0.4,NA,NA,"NW",43,"N","WNW",11,15,88,71,1009.4,1010.3,5,5,13.3,18.2,"No",13.6,"Yes",2009,8
"12189",2009-08-19,"Perth",12.9,19.6,13.6,NA,NA,"W",31,"NNE","W",9,15,90,57,1016,1015.4,5,5,15.1,18.1,"Yes",4.8,"Yes",2009,8
"12190",2009-08-20,"Perth",13.9,18.3,4.8,NA,NA,"W",41,"WNW","WSW",11,11,86,93,1015.2,1014.1,7,8,16.8,14.3,"Yes",16.2,"Yes",2009,8
"12191",2009-08-21,"Perth",10.2,17.4,16.2,NA,NA,"WSW",43,"NNE","WSW",6,20,81,47,1014.2,1012,5,5,13.3,15.7,"Yes",3.6,"Yes",2009,8
"12192",2009-08-22,"Perth",12.7,17.6,3.6,NA,NA,"SW",46,"W","W",17,19,77,67,1011.6,1010.2,7,8,15.3,16.4,"Yes",1.6,"Yes",2009,8
"12193",2009-08-23,"Perth",12.6,16.5,1.6,NA,NA,"SSW",50,"WSW","SW",22,22,53,59,1013.8,1016,5,7,15.1,14.7,"Yes",0.4,"No",2009,8
"12194",2009-08-24,"Perth",11.7,18,0.4,NA,NA,"WSW",31,"S","SSW",9,11,81,66,1020.4,1019.4,6,6,14.2,17.8,"No",0,"No",2009,8
"12195",2009-08-25,"Perth",7.1,19.1,0,NA,NA,"SW",22,"ESE","ESE",9,7,76,53,1024.1,1021.7,3,1,13.8,18.7,"No",0,"No",2009,8
"12196",2009-08-26,"Perth",5.2,19.3,0,NA,NA,"SW",28,NA,"SSW",0,13,81,56,1020.8,1016.3,0,1,12.4,18.2,"No",0,"No",2009,8
"12197",2009-08-27,"Perth",5.2,17.8,0,NA,NA,"SW",35,"SE","SW",7,19,75,44,1014.5,1011,1,2,12.2,17.4,"No",3.4,"Yes",2009,8
"12198",2009-08-28,"Perth",9.2,16.2,3.4,NA,NA,"SSW",48,"W","S",15,13,91,64,1010.3,1011.3,6,8,12.9,14.3,"Yes",0,"No",2009,8
"12199",2009-08-29,"Perth",2.7,16,0,NA,NA,"SW",30,"E","SSW",6,17,67,42,1026.2,1025.3,1,4,10.1,15.7,"No",0.2,"No",2009,8
"12200",2009-08-30,"Perth",7.7,16.8,0.2,NA,NA,"WSW",26,"NNE","W",6,7,71,67,1029.2,1026.5,5,7,12.3,15.3,"No",0,"No",2009,8
"12201",2009-08-31,"Perth",4.8,19,0,NA,NA,"WSW",22,"NE","W",11,9,72,46,1025.1,1020.4,6,7,11.9,18.1,"No",1.8,"Yes",2009,8
"12202",2009-09-01,"Perth",9,19.8,1.8,NA,NA,"WSW",50,"NW","WNW",9,20,75,52,1015.5,1012.6,6,5,14.9,18.7,"Yes",3.8,"Yes",2009,9
"12203",2009-09-02,"Perth",11.5,15.6,3.8,NA,NA,"SW",46,"SW","SW",17,19,57,56,1018.2,1019.1,7,7,13.1,13.9,"Yes",0.2,"No",2009,9
"12204",2009-09-03,"Perth",9.8,18,0.2,NA,NA,"SW",19,"ENE","W",9,9,58,39,1023.7,1020.9,7,5,12.1,17.8,"No",0,"No",2009,9
"12205",2009-09-04,"Perth",3.1,21.3,0,NA,NA,"SW",44,"ENE","WNW",11,11,55,38,1016.8,1010.6,1,1,12.9,20.4,"No",7.2,"Yes",2009,9
"12206",2009-09-05,"Perth",10.1,16.3,7.2,NA,NA,"SW",59,"WSW","WSW",19,30,60,46,1013.6,1014.4,5,2,12.5,15.2,"Yes",0.8,"No",2009,9
"12207",2009-09-06,"Perth",8.4,18.2,0.8,NA,NA,"WSW",30,"NNE","W",4,9,77,67,1021.3,1020,6,4,12.7,16.7,"No",0.8,"No",2009,9
"12208",2009-09-07,"Perth",10.5,19.5,0.8,NA,NA,"NW",48,"N","NW",11,20,76,54,1020.8,1018.2,7,6,14.9,18.3,"No",6,"Yes",2009,9
"12209",2009-09-08,"Perth",6.2,19.3,6,NA,NA,"W",24,"NE","W",9,13,71,44,1021.8,1018.1,1,6,12.7,18.2,"Yes",1,"No",2009,9
"12210",2009-09-09,"Perth",12.7,19.8,1,NA,NA,"NW",35,"WNW","WNW",11,15,93,68,1015.4,1012.6,8,6,14.7,18.1,"No",1,"No",2009,9
"12211",2009-09-10,"Perth",14.6,18.4,1,NA,NA,"NW",59,"NW","WNW",24,28,83,85,1004.4,1002.3,7,7,15.6,15.9,"No",12,"Yes",2009,9
"12212",2009-09-11,"Perth",13.4,19.7,12,NA,NA,"NW",67,"WNW","WNW",28,26,58,91,1006.2,1006.1,4,8,18,14.9,"Yes",11.4,"Yes",2009,9
"12213",2009-09-12,"Perth",11.1,16.8,11.4,NA,NA,"W",46,"W","WSW",19,19,46,61,1015.2,1016.9,2,6,14.6,14.8,"Yes",1,"No",2009,9
"12214",2009-09-13,"Perth",9.2,18.7,1,NA,NA,"WSW",26,"SE","W",4,11,91,43,1023.6,1020.3,7,3,11.6,18.5,"No",0.2,"No",2009,9
"12215",2009-09-14,"Perth",10,19.5,0.2,NA,NA,"WNW",39,"N","WNW",11,20,70,56,1017.6,1014.6,7,4,13.8,18.5,"No",5.4,"Yes",2009,9
"12216",2009-09-15,"Perth",13.4,17.2,5.4,NA,NA,"W",37,"SW","SW",15,19,71,58,1011.9,1010.5,6,6,15.6,15.2,"Yes",1.4,"Yes",2009,9
"12217",2009-09-16,"Perth",6.4,18.9,1.4,NA,NA,"WSW",31,"NNE","WSW",7,15,70,51,1018.7,1018.5,2,5,14.1,17.9,"Yes",0.4,"No",2009,9
"12218",2009-09-17,"Perth",11,19.5,0.4,NA,NA,"WNW",50,"N","NW",11,20,69,49,1018.5,1014.5,6,5,14.7,18.5,"No",6.6,"Yes",2009,9
"12219",2009-09-18,"Perth",12.3,17.6,6.6,NA,NA,"WSW",63,"W","WSW",15,24,59,35,1017.1,1018.5,7,4,14.6,16.7,"Yes",1.6,"Yes",2009,9
"12220",2009-09-19,"Perth",10.3,17.6,1.6,NA,NA,"W",26,"NE","W",11,17,80,75,1020.5,1018.1,5,7,13.8,15.1,"Yes",2.6,"Yes",2009,9
"12221",2009-09-20,"Perth",10.6,18.6,2.6,NA,NA,"NW",50,"N","NW",11,22,84,70,1013.4,1009.6,6,7,13.8,16.7,"Yes",2.6,"Yes",2009,9
"12222",2009-09-21,"Perth",12.7,17.8,2.6,NA,NA,"WSW",72,"W","WSW",15,24,71,72,1009.7,1011.7,8,6,15,13.5,"Yes",2,"Yes",2009,9
"12223",2009-09-22,"Perth",5.7,17.9,2,NA,NA,"W",31,"NE","W",2,15,67,49,1023,1022.2,5,3,13.1,17.6,"Yes",0.4,"No",2009,9
"12224",2009-09-23,"Perth",13.1,20.4,0.4,NA,NA,"WSW",33,"SW","W",15,13,80,65,1022.1,1020.9,6,5,17.3,18.5,"No",0.2,"No",2009,9
"12225",2009-09-24,"Perth",13.8,18.9,0.2,NA,NA,"SW",46,"WSW","SW",20,24,57,63,1021.6,1021.5,7,8,17.1,15.7,"No",0,"No",2009,9
"12226",2009-09-25,"Perth",4.3,18.5,0,NA,NA,"SE",33,"SSE","ESE",19,9,49,36,1029.3,1026.6,2,1,12.5,18.2,"No",0,"No",2009,9
"12227",2009-09-26,"Perth",7.6,20.7,0,NA,NA,"NE",33,"ENE","ENE",17,13,45,33,1029.7,1024.6,1,0,13.6,20,"No",0,"No",2009,9
"12228",2009-09-27,"Perth",6.2,26,0,NA,NA,"NW",31,"NNE","W",13,13,30,28,1020.4,1014.8,2,1,18.8,24.5,"No",1.8,"Yes",2009,9
"12229",2009-09-28,"Perth",12.7,16.9,1.8,NA,NA,"SW",39,"SSW","SSW",19,22,72,50,1013.4,1011.4,7,7,14.2,15.5,"Yes",2.4,"Yes",2009,9
"12230",2009-09-29,"Perth",8.9,13.9,2.4,NA,NA,"SW",37,"NNE","WSW",11,15,84,64,1008.5,1007.7,8,6,10.3,13,"Yes",5.6,"Yes",2009,9
"12231",2009-09-30,"Perth",6.5,16.6,5.6,NA,NA,"SW",35,"S","SW",13,15,64,42,1019.1,1018.2,1,2,11.4,16.4,"Yes",0,"No",2009,9
"12232",2009-10-01,"Perth",4.3,19.6,0,NA,NA,"SSW",28,"NE","WSW",11,17,56,42,1023,1020.8,1,1,14.3,18.4,"No",0,"No",2009,10
"12233",2009-10-02,"Perth",6.5,20.7,0,NA,NA,"WSW",31,"NNE","W",2,13,65,52,1021.2,1019.4,1,3,15.9,19.4,"No",1,"No",2009,10
"12234",2009-10-03,"Perth",13.2,19.6,1,NA,NA,"S",28,"S","SW",17,11,60,42,1023.5,1022.1,4,5,15.7,19.4,"No",0,"No",2009,10
"12235",2009-10-04,"Perth",8.9,19.4,0,NA,NA,"SW",35,"ENE","SSW",7,19,63,55,1024.8,1022.6,7,8,13.9,18,"No",0,"No",2009,10
"12236",2009-10-05,"Perth",11.2,23.2,0,NA,NA,"SW",39,"ESE","SW",9,19,50,49,1021.3,1017.5,1,1,16.8,21.5,"No",0,"No",2009,10
"12237",2009-10-06,"Perth",10.7,22.7,0,NA,NA,"SW",35,"ESE","WSW",9,19,66,53,1018.9,1016.6,1,2,16.5,21.6,"No",0,"No",2009,10
"12238",2009-10-07,"Perth",11.8,22.2,0,NA,NA,"SSE",35,"S","SSE",13,15,64,54,1018.3,1015.9,5,7,18.1,21.1,"No",0,"No",2009,10
"12239",2009-10-08,"Perth",11.7,23,0,NA,NA,"SW",30,"E","WSW",11,15,62,51,1015.8,1013.4,1,1,18,22,"No",0,"No",2009,10
"12240",2009-10-09,"Perth",9.7,22.4,0,NA,NA,"SSW",30,"NE","SW",4,19,75,52,1013.9,1012,7,1,17.3,20.8,"No",0,"No",2009,10
"12241",2009-10-10,"Perth",14.6,20.8,0,NA,NA,"SW",41,"WSW","WSW",17,9,55,93,1015,1015.8,4,7,18.3,15.7,"No",3.4,"Yes",2009,10
"12242",2009-10-11,"Perth",10.8,17.5,3.4,NA,NA,"SSW",41,"SW","SW",13,22,66,46,1023.9,1023.5,7,6,12.9,15.4,"Yes",0.2,"No",2009,10
"12243",2009-10-12,"Perth",8.7,18.5,0.2,NA,NA,"SW",35,"SSW","SW",7,20,64,57,1025,1023.6,7,6,14.9,17,"No",0,"No",2009,10
"12244",2009-10-13,"Perth",13.1,19.2,0,NA,NA,"SSW",41,"S","WSW",11,22,64,50,1025.6,1022.9,7,1,15.4,17.7,"No",0,"No",2009,10
"12245",2009-10-14,"Perth",9.8,23,0,NA,NA,"SSW",31,"SE","SSW",15,17,58,46,1025.1,1021.5,1,0,15.9,21.2,"No",0,"No",2009,10
"12246",2009-10-15,"Perth",12.8,27.4,0,NA,NA,"ENE",33,"E","SSE",17,15,48,23,1024.5,1020.9,1,1,18.7,26.8,"No",0,"No",2009,10
"12247",2009-10-16,"Perth",13.1,31.7,0,NA,NA,"E",37,"ESE","E",15,11,39,21,1023.4,1019,0,0,20.7,31.2,"No",0,"No",2009,10
"12248",2009-10-17,"Perth",19,36.9,0,NA,NA,"NE",41,"NE","NNE",24,13,18,12,1018.3,1014.1,0,0,26.5,36.5,"No",0,"No",2009,10
"12249",2009-10-18,"Perth",17.2,24.9,0,NA,NA,"NW",37,"NW","W",19,11,69,58,1016.5,1015.6,2,1,21.5,23.5,"No",0,"No",2009,10
"12250",2009-10-19,"Perth",16.4,21.2,0,NA,NA,"SW",33,"S","SW",11,19,64,46,1020,1019.2,7,4,18,20.4,"No",0,"No",2009,10
"12251",2009-10-20,"Perth",10.8,21.3,0,NA,NA,"SW",43,"SE","SW",15,28,55,47,1022.9,1019.1,2,1,16.6,19.3,"No",0,"No",2009,10
"12252",2009-10-21,"Perth",12.5,24.3,0,NA,NA,"SSW",39,"E","WSW",15,20,45,48,1017.7,1014.8,0,1,18.3,22.4,"No",0,"No",2009,10
"12253",2009-10-22,"Perth",12.3,23.5,0,NA,NA,"SW",33,"S","SW",9,15,63,54,1017.3,1015.2,1,4,16.8,22.6,"No",0,"No",2009,10
"12254",2009-10-23,"Perth",12.8,27.5,0,NA,NA,"SE",39,"SE","SE",15,13,60,37,1018.1,1014.9,2,1,18.4,27.1,"No",0,"No",2009,10
"12255",2009-10-24,"Perth",14.1,21.3,0,NA,NA,"E",48,"E","ESE",22,13,55,47,1019.3,1017.2,7,7,17.2,20.4,"No",0.2,"No",2009,10
"12256",2009-10-25,"Perth",15.1,32.5,0.2,NA,NA,"ENE",48,"ENE","SE",26,13,45,27,1018.6,1014.7,1,3,21.2,31.4,"No",0.2,"No",2009,10
"12257",2009-10-26,"Perth",17.6,23.8,0.2,NA,NA,"NNE",39,"N","NNE",9,17,61,75,1016.1,1015.5,8,7,22.9,21.8,"No",1.2,"Yes",2009,10
"12258",2009-10-27,"Perth",15,26.6,1.2,NA,NA,"NW",30,"NNW","WNW",11,13,68,59,1012.1,1009.3,5,5,22.7,24.9,"Yes",0,"No",2009,10
"12259",2009-10-28,"Perth",16.1,21.1,0,NA,NA,"WNW",65,"NW","WNW",19,24,50,45,1010.2,1011.5,5,4,20.5,19.7,"No",0.6,"No",2009,10
"12260",2009-10-29,"Perth",10,20.1,0.6,NA,NA,"SW",35,"S","SW",13,19,60,52,1020.1,1018.5,7,6,16.5,19.5,"No",0,"No",2009,10
"12261",2009-10-30,"Perth",8.9,25.7,0,NA,NA,"SSW",44,"E","SSW",9,30,59,58,1016.4,1012.8,7,6,18.8,21,"No",0,"No",2009,10
"12262",2009-10-31,"Perth",13.1,21.7,0,NA,NA,"SW",50,"S","SW",19,30,53,49,1019.1,1017.7,1,1,18.2,20,"No",0,"No",2009,10
"12263",2009-11-01,"Perth",10.4,24.6,0,NA,NA,"SE",43,"ESE","ESE",19,19,31,17,1025.6,1021.7,3,0,15.7,23.9,"No",0,"No",2009,11
"12264",2009-11-02,"Perth",10.6,26.4,0,NA,NA,"ENE",37,"E","ESE",19,11,42,23,1024.4,1020.9,0,1,16.8,25.6,"No",0,"No",2009,11
"12265",2009-11-03,"Perth",11.4,31.1,0,NA,NA,"ENE",37,"E","ENE",17,9,38,17,1022.7,1018.3,1,1,20,30.2,"No",0,"No",2009,11
"12266",2009-11-04,"Perth",15.9,34.2,0,NA,NA,"ENE",33,"NE","ESE",17,7,29,13,1018.5,1014.5,6,6,24.4,33.9,"No",0,"No",2009,11
"12267",2009-11-05,"Perth",17.8,30.6,0,NA,NA,"SSW",46,"N","SSW",9,11,46,36,1013.1,1009.5,7,5,24.5,29.4,"No",0,"No",2009,11
"12268",2009-11-06,"Perth",17.7,27.2,0,NA,NA,"WNW",37,"NW","W",11,17,59,64,1006.6,1006.4,7,7,24.3,23.1,"No",0,"No",2009,11
"12269",2009-11-07,"Perth",14.5,23.4,0,NA,NA,"WNW",37,"NW","W",11,15,55,56,1012,1013.3,7,7,21.2,21,"No",0,"No",2009,11
"12270",2009-11-08,"Perth",12.1,23.1,0,NA,NA,"SSW",33,"SSW","WSW",6,15,59,41,1020.4,1019.2,3,1,20,21.9,"No",0,"No",2009,11
"12271",2009-11-09,"Perth",11.1,29.6,0,NA,NA,"SSE",30,"ESE","WSW",11,17,53,42,1018.3,1013.6,7,7,21.6,27.4,"No",0,"No",2009,11
"12272",2009-11-10,"Perth",17.4,29.9,0,NA,NA,"W",31,"WSW","WSW",2,17,49,42,1008,1007.6,6,4,26.7,26.6,"No",0,"No",2009,11
"12273",2009-11-11,"Perth",14.8,31.8,0,NA,NA,"WSW",22,"NNE","WSW",7,13,73,41,1012.3,1009.7,7,3,20.2,30.5,"No",0,"No",2009,11
"12274",2009-11-12,"Perth",20.2,30.1,0,NA,NA,"NE",33,"S","ENE",11,11,76,54,1013.5,1008.3,8,7,21.7,28.6,"No",3.4,"Yes",2009,11
"12275",2009-11-13,"Perth",18.9,24.9,3.4,NA,NA,"WNW",39,"WNW","WNW",15,15,68,54,1013,1012.1,3,3,22.6,23.9,"Yes",0,"No",2009,11
"12276",2009-11-14,"Perth",14.7,23.7,0,NA,NA,"NW",33,"NW","W",19,13,51,46,1015.9,1014.8,5,2,21.2,22.9,"No",0,"No",2009,11
"12277",2009-11-15,"Perth",11.6,26.6,0,NA,NA,"SW",33,"WNW","SW",6,19,55,47,1014.1,1010.8,1,1,21.5,24.2,"No",0,"No",2009,11
"12278",2009-11-16,"Perth",17.9,23.5,0,NA,NA,"WSW",35,"WSW","WSW",17,19,64,55,1012.4,1011,5,7,20.5,21,"No",0,"No",2009,11
"12279",2009-11-17,"Perth",13.7,22.6,0,NA,NA,"WSW",37,"WSW","WNW",11,17,50,55,1009.8,1007.3,6,6,21,22.1,"No",11.8,"Yes",2009,11
"12280",2009-11-18,"Perth",15.6,21.7,11.8,NA,NA,"NW",67,"NW","WSW",24,19,65,86,1001.2,1000,7,8,20.7,16.6,"Yes",22.4,"Yes",2009,11
"12281",2009-11-19,"Perth",13.6,20.2,22.4,NA,NA,"SW",56,"S","SSW",15,31,80,53,1007.2,1009,6,3,15.3,19.3,"Yes",0.6,"No",2009,11
"12282",2009-11-20,"Perth",12.4,20.8,0.6,NA,NA,"SSW",33,"SSW","SSW",7,17,61,47,1019.9,1018.4,7,6,16.6,20,"No",0,"No",2009,11
"12283",2009-11-21,"Perth",11.8,21.6,0,NA,NA,"SSW",41,"SE","SSW",9,24,53,50,1020.8,1019,1,1,17.1,19.7,"No",0,"No",2009,11
"12284",2009-11-22,"Perth",11.4,26.9,0,NA,NA,"WSW",41,"ESE","SSW",13,22,59,51,1023.5,1021.3,1,1,19.4,22.9,"No",0,"No",2009,11
"12285",2009-11-23,"Perth",11.9,33.6,0,NA,NA,"SW",31,"NE","WSW",19,17,25,17,1022.8,1020.1,0,0,26.9,32,"No",0,"No",2009,11
"12286",2009-11-24,"Perth",13,35.8,0,NA,NA,"NNE",31,"N","W",17,17,13,12,1019.2,1015.9,0,0,30,32.2,"No",0,"No",2009,11
"12287",2009-11-25,"Perth",15.7,23,0,NA,NA,"SSW",44,"SW","SW",17,24,56,48,1015.9,1014.4,3,2,21.2,21.2,"No",0,"No",2009,11
"12288",2009-11-26,"Perth",11.8,20.3,0,NA,NA,"SW",44,"S","SW",17,24,42,37,1019.3,1018,3,2,17.3,19.7,"No",0,"No",2009,11
"12289",2009-11-27,"Perth",8.6,21.7,0,NA,NA,"SW",39,"ESE","SSW",9,20,47,46,1022.1,1019.5,7,3,16.1,20,"No",0,"No",2009,11
"12290",2009-11-28,"Perth",11.9,31.5,0,NA,NA,"E",33,"ENE","E",15,11,40,16,1019.8,1015,0,1,20.4,30.7,"No",0,"No",2009,11
"12291",2009-11-29,"Perth",13.6,28.7,0,NA,NA,"S",39,"SE","SSW",6,22,49,53,1012.6,1012.9,1,0,23.1,23.8,"No",0,"No",2009,11
"12292",2009-11-30,"Perth",12.5,25.6,0,NA,NA,"SW",31,"SSW","SW",9,17,57,38,1015.4,1013.2,0,0,20.9,24.6,"No",0,"No",2009,11
