"","Date","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RISK_MM","RainTomorrow","Year","Month","State"
"8190",2013-11-06,"Brisbane",15.9,26.3,0,5,9.7,"NE",26,"ESE","ENE",9,13,38,45,1022.9,1018.8,7,7,23.4,23.6,"No",0,"No",2013,11,"Queensland"
"8191",2013-11-07,"Brisbane",14.5,27.8,0,7.6,12.5,"ENE",24,"W","NE",4,11,47,43,1019.3,1015.1,1,1,23.4,26,"No",0,"No",2013,11,"Queensland"
"8192",2013-11-08,"Brisbane",15.1,29.2,0,7.4,12.1,"NE",31,"W","NNE",4,13,49,39,1016.6,1012.9,0,1,24.7,26.6,"No",0,"No",2013,11,"Queensland"
"8193",2013-11-09,"Brisbane",17.1,29.7,0,9.6,12.2,"NE",37,"NNE","NE",6,11,46,57,1014.6,1010.4,0,2,26.6,26.4,"No",0,"No",2013,11,"Queensland"
"8194",2013-11-10,"Brisbane",20.3,30.9,0,9.6,8.2,"S",31,"SE","E",2,13,51,57,1012.2,1010.5,2,6,27.2,27.1,"No",4,"Yes",2013,11,"Queensland"
"8195",2013-11-11,"Brisbane",20.7,28.7,4,7.4,6.1,"NE",31,"N","NNE",9,13,53,57,1014.5,1011.3,7,7,26.4,26.8,"Yes",1.8,"Yes",2013,11,"Queensland"
"8196",2013-11-12,"Brisbane",21.2,29.1,1.8,6.4,10.7,"NE",33,"NNE","NNE",9,13,59,53,1015.7,1012.8,5,2,26,27.6,"Yes",5.8,"Yes",2013,11,"Queensland"
"8197",2013-11-13,"Brisbane",19,30.1,5.8,7.6,10.9,"ENE",30,"WNW","ENE",7,15,61,60,1015.9,1012.2,3,3,26,28.1,"Yes",12.8,"Yes",2013,11,"Queensland"
"8198",2013-11-14,"Brisbane",19.4,27.7,12.8,6.4,6.6,"SSE",35,"NNW","ENE",6,13,67,64,1015.4,1010.1,6,2,25.8,27.4,"Yes",22.4,"Yes",2013,11,"Queensland"
"8199",2013-11-15,"Brisbane",17.1,29.1,22.4,7.4,11.6,"NE",24,"ENE","NE",9,9,64,63,1013.7,1009.3,1,5,25.5,26.7,"Yes",0,"No",2013,11,"Queensland"
"8200",2013-11-16,"Brisbane",20.2,27.2,0,8,6.9,"ENE",33,"E","ENE",9,17,58,63,1011.3,1007.4,6,6,24.7,24.8,"No",0,"No",2013,11,"Queensland"
"8201",2013-11-17,"Brisbane",18.4,25.5,0,5.6,2.2,"ENE",20,"ESE","ENE",4,4,64,70,1012,1010.2,8,7,22.9,23.1,"No",9.2,"Yes",2013,11,"Queensland"
"8202",2013-11-18,"Brisbane",17.3,28.4,9.2,3,9.1,"SW",39,"WNW","NNE",4,7,65,53,1011,1006.2,1,6,22.2,25,"Yes",5.8,"Yes",2013,11,"Queensland"
"8203",2013-11-19,"Brisbane",14.7,31,5.8,6.4,12.4,"WSW",28,"W","E",13,15,51,47,1008.9,1005.6,1,6,24.1,27.3,"Yes",0,"No",2013,11,"Queensland"
"8204",2013-11-20,"Brisbane",17.6,28.8,0,8,12.9,"E",28,"W","E",6,11,57,56,1011.1,1008.2,3,2,25.1,27.4,"No",0,"No",2013,11,"Queensland"
"8205",2013-11-21,"Brisbane",17.8,28.8,0,7.6,13,"E",26,"SSE","ENE",6,11,56,53,1012.9,1009.8,3,1,25.5,27.4,"No",0,"No",2013,11,"Queensland"
"8206",2013-11-22,"Brisbane",18.8,28.1,0,7.6,9.1,"ENE",26,"SE","ENE",4,11,55,60,1012.3,1009.2,2,7,26.2,25.7,"No",0.2,"No",2013,11,"Queensland"
"8207",2013-11-23,"Brisbane",22.1,29.4,0.2,7.2,8.4,"W",43,"NNW","NNE",6,13,62,62,1009.5,1004.9,7,1,26.3,27.8,"No",10.6,"Yes",2013,11,"Queensland"
"8208",2013-11-24,"Brisbane",19.9,31.2,10.6,7.6,8.7,"S",37,"NNW","NNE",6,4,67,72,1006.8,1002.1,5,5,27.4,25.2,"Yes",8.8,"Yes",2013,11,"Queensland"
"8209",2013-11-25,"Brisbane",20.2,29.3,8.8,6.8,11.3,"NE",30,"SSE","E",4,15,59,61,1006.1,1003.8,4,7,27,26,"Yes",0,"No",2013,11,"Queensland"
"8210",2013-11-26,"Brisbane",20.4,27.2,0,7.8,11.5,"ESE",35,"SE","ESE",6,15,54,55,1011.7,1010.5,5,2,25.2,25.5,"No",0,"No",2013,11,"Queensland"
"8211",2013-11-27,"Brisbane",16.3,27.1,0,10.4,12.7,"ENE",28,"S","ENE",6,11,45,49,1016.5,1013.6,1,2,24.3,25.2,"No",0,"No",2013,11,"Queensland"
"8212",2013-11-28,"Brisbane",17.1,28.9,0,7,12.9,"NE",28,"NNE","NE",6,11,56,56,1015.1,1010.9,1,1,25.4,27.1,"No",0,"No",2013,11,"Queensland"
"8213",2013-11-29,"Brisbane",18.4,33.5,0,8.6,10.1,"NE",33,"W","NNE",6,11,49,60,1009.9,1005.4,5,7,27.4,29.6,"No",23.4,"Yes",2013,11,"Queensland"
"8214",2013-11-30,"Brisbane",19.1,24.4,23.4,8.8,1.6,"SE",35,"SSW","S",6,9,94,74,1013,1014.4,8,7,19.4,21.9,"Yes",14,"Yes",2013,11,"Queensland"
"8215",2013-12-01,"Brisbane",16,25.6,14,3.6,12.8,"SE",39,"SSE","ESE",7,17,50,48,1022,1019.2,4,2,24,23.6,"Yes",0,"No",2013,12,"Queensland"
"8216",2013-12-02,"Brisbane",16,27,0,9,13.1,"E",28,"SSE","E",7,13,45,45,1021.1,1016.5,2,2,23.6,25.2,"No",0,"No",2013,12,"Queensland"
"8217",2013-12-03,"Brisbane",15.2,27.8,0,8,13,"E",28,"S","ENE",6,11,47,52,1016.9,1013.3,2,2,24.4,25.8,"No",0,"No",2013,12,"Queensland"
"8218",2013-12-04,"Brisbane",16.2,28.3,0,8.2,12.5,"NNE",26,"W","NE",6,9,57,47,1013.3,1007.8,3,6,23.2,27.1,"No",0,"No",2013,12,"Queensland"
"8219",2013-12-05,"Brisbane",19.9,35.5,0,8.8,9.4,"WNW",30,"NW","NNE",7,11,51,49,1004.4,999.3,2,6,27.8,31.4,"No",0.8,"No",2013,12,"Queensland"
"8220",2013-12-06,"Brisbane",17.6,29.8,0.8,8.6,12.8,"WSW",28,"SW","E",9,15,24,36,1013.7,1012.1,5,1,23.4,25.6,"No",0,"No",2013,12,"Queensland"
"8221",2013-12-07,"Brisbane",15,26.9,0,3.8,12.9,"E",26,"E","ENE",7,11,46,37,1021,1018.1,1,1,24.5,26.3,"No",0,"No",2013,12,"Queensland"
"8222",2013-12-08,"Brisbane",17,27.6,0,12.2,13.1,"E",24,"NE","NNE",4,7,49,48,1019.9,1016.4,4,2,24.6,27,"No",0,"No",2013,12,"Queensland"
"8223",2013-12-09,"Brisbane",16.9,27.7,0,8.6,13.1,"ENE",31,"NNE","NNE",7,13,52,48,1015.9,1011.6,2,4,25.7,26.4,"No",0,"No",2013,12,"Queensland"
"8224",2013-12-10,"Brisbane",19.5,29.6,0,9.6,10,"NE",28,"NE","NE",6,11,54,55,1010.8,1007.6,7,7,26.3,27.1,"No",0,"No",2013,12,"Queensland"
"8225",2013-12-11,"Brisbane",22.8,30.8,0,9.4,3.6,"NE",22,"N","NE",7,9,54,65,1009.3,1006.2,7,6,27.6,27.5,"No",2,"Yes",2013,12,"Queensland"
"8226",2013-12-12,"Brisbane",21.3,27.3,2,3.4,0.2,"WNW",17,"SW","SE",6,2,85,83,1009.6,1008.7,8,8,23.3,24.4,"Yes",0.4,"No",2013,12,"Queensland"
"8227",2013-12-13,"Brisbane",19.2,30.1,0.4,1.4,11.9,"ENE",28,"ESE","E",4,6,58,70,1012.5,1010.7,1,4,26.9,26.1,"No",0.4,"No",2013,12,"Queensland"
"8228",2013-12-14,"Brisbane",19.4,30.2,0.4,6.8,12.9,"ENE",26,"SW","ENE",2,13,64,56,1014.7,1011.7,4,2,25.8,28.2,"No",0.2,"No",2013,12,"Queensland"
"8229",2013-12-15,"Brisbane",20.5,30.5,0.2,8,10.7,"E",26,"E","ENE",6,13,62,47,1016.7,1013.8,3,2,27.1,28.7,"No",0,"No",2013,12,"Queensland"
"8230",2013-12-16,"Brisbane",21.3,29.7,0,9.8,10,"E",28,"ENE","ENE",7,15,50,49,1018.3,1015.6,5,5,27.3,28,"No",0,"No",2013,12,"Queensland"
"8231",2013-12-17,"Brisbane",20.7,28,0,9,6.9,"E",33,"ESE","E",9,17,61,52,1019.3,1017.7,7,5,24.6,26.1,"No",0,"No",2013,12,"Queensland"
"8232",2013-12-18,"Brisbane",18.1,29.3,0,7.8,12.6,"E",39,"SE","ESE",11,19,55,38,1021.4,1019.9,5,1,25.5,27,"No",0.2,"No",2013,12,"Queensland"
"8233",2013-12-19,"Brisbane",18.1,28.7,0.2,10.6,11.2,"E",31,"ESE","ESE",13,13,50,40,1022.1,1019.8,5,2,26,27.4,"No",0,"No",2013,12,"Queensland"
"8234",2013-12-20,"Brisbane",17.7,29.2,0,9.2,13.2,"E",26,"ESE","ENE",7,13,54,50,1021.1,1017.2,3,1,26.9,27.5,"No",0,"No",2013,12,"Queensland"
"8235",2013-12-21,"Brisbane",20.1,30.9,0,9,12.3,"NE",28,"NNW","NE",4,13,49,42,1017.4,1014.1,2,1,27.1,28.8,"No",0,"No",2013,12,"Queensland"
"8236",2013-12-22,"Brisbane",19,30,0,9.4,12.7,"ENE",26,"NNW","ENE",4,11,54,52,1017.6,1014.9,2,2,26.2,28.4,"No",0,"No",2013,12,"Queensland"
"8237",2013-12-23,"Brisbane",21.5,30.1,0,9,12.9,"NE",31,"N","NE",9,11,51,54,1016,1013.2,3,3,26.7,28.1,"No",0,"No",2013,12,"Queensland"
"8238",2013-12-24,"Brisbane",19.7,32.5,0,11,12,"ENE",26,"SSW","NNE",6,9,49,47,1015.9,1013.3,3,6,28,30.8,"No",0,"No",2013,12,"Queensland"
"8239",2013-12-25,"Brisbane",22.7,30.7,0,10,9.3,"ENE",26,"ENE","NE",7,9,62,54,1017,1014,7,7,26.8,29,"No",0,"No",2013,12,"Queensland"
"8240",2013-12-26,"Brisbane",22.5,32.7,0,7.8,9.8,"NE",24,"NW","NE",7,11,52,57,1012.9,1008.7,4,6,28.8,29,"No",0,"No",2013,12,"Queensland"
"8241",2013-12-27,"Brisbane",22.6,31,0,7.2,6.5,"ESE",33,"E","SE",9,15,76,60,1010.6,1008.2,7,7,26.1,27.3,"No",0,"No",2013,12,"Queensland"
"8242",2013-12-28,"Brisbane",22,29.8,0,7.8,4.1,"ENE",26,"ENE","ENE",6,9,59,61,1011.7,1008.5,7,3,27,28.5,"No",0,"No",2013,12,"Queensland"
"8243",2013-12-29,"Brisbane",23.4,34.8,0,6,11.5,"WSW",33,"NW","NNE",4,9,55,52,1009.3,1004.7,1,1,29.5,33,"No",1.2,"Yes",2013,12,"Queensland"
"8244",2013-12-30,"Brisbane",22,31.1,1.2,11,8.8,"ESE",31,"ESE","ESE",7,13,57,51,1012.9,1009.6,7,2,26.6,28.2,"Yes",0,"No",2013,12,"Queensland"
"8245",2013-12-31,"Brisbane",23.2,29,0,9,0.5,"E",20,"ESE","ESE",6,9,66,60,1011.2,1009.5,8,6,25.8,28,"No",0,"No",2013,12,"Queensland"
"8246",2014-01-01,"Brisbane",20.6,30.6,0,3.4,12.5,"ENE",31,"SE","ENE",7,11,52,52,1015.2,1013.1,4,1,28.8,28.9,"No",0,"No",2014,1,"Queensland"
"8247",2014-01-02,"Brisbane",21.1,31.8,0,9,8.6,"NE",24,"NNW","NNE",6,9,58,54,1011.9,1008.1,7,7,26.8,29.8,"No",1,"No",2014,1,"Queensland"
"8248",2014-01-03,"Brisbane",22.7,34.5,1,8.6,11.2,"NNE",35,"NNE","NNE",4,15,55,57,1006.7,1001.7,2,2,30.6,32,"No",0,"No",2014,1,"Queensland"
"8249",2014-01-04,"Brisbane",23.8,38.7,0,10.4,12.8,"E",30,"N","NE",7,15,45,47,1001.3,997.5,1,1,34.4,35.5,"No",0,"No",2014,1,"Queensland"
"8250",2014-01-05,"Brisbane",23.9,33.6,0,11,6.1,"ENE",26,"SSW","ENE",4,13,64,59,1008.4,1005.5,8,4,27.8,31.6,"No",0,"No",2014,1,"Queensland"
"8251",2014-01-06,"Brisbane",25.9,34.8,0,4.2,6.4,"W",46,"NE","ENE",2,11,68,66,1007.9,1004.9,6,6,29.4,30.3,"No",40.2,"Yes",2014,1,"Queensland"
"8252",2014-01-07,"Brisbane",22.5,31.2,40.2,9.2,8.6,NA,NA,"SE","ESE",11,22,50,52,1013.3,1012.8,6,6,27.8,26.9,"Yes",0.4,"No",2014,1,"Queensland"
"8253",2014-01-08,"Brisbane",21.8,29.6,0.4,13,9.3,"ESE",33,"E","ESE",15,17,50,48,1018.3,1016.7,7,7,27.3,28.1,"No",0.2,"No",2014,1,"Queensland"
"8254",2014-01-09,"Brisbane",20.4,28.6,0.2,8.2,4.9,"E",31,"SE","E",9,13,66,41,1020.9,1018.7,8,7,23.6,27.1,"No",1.4,"Yes",2014,1,"Queensland"
"8255",2014-01-10,"Brisbane",19.4,27.8,1.4,7,1.5,"E",30,"SSE","ENE",7,9,65,61,1020.4,1018.3,5,7,25.8,25.9,"Yes",0,"No",2014,1,"Queensland"
"8256",2014-01-11,"Brisbane",19.6,29.8,0,4.4,10.5,"ENE",26,"E","E",7,11,52,45,1018.9,1015.2,5,2,27.2,28.8,"No",0,"No",2014,1,"Queensland"
"8257",2014-01-12,"Brisbane",19.5,30.6,0,8.4,10.5,"E",33,"SSE","E",6,15,51,50,1016.5,1014.3,4,2,27.8,28.6,"No",0,"No",2014,1,"Queensland"
"8258",2014-01-13,"Brisbane",19.5,29.6,0,8.4,13.2,"ESE",35,"SSE","E",11,15,58,51,1018.3,1016.4,4,1,25.9,28.2,"No",0,"No",2014,1,"Queensland"
"8259",2014-01-14,"Brisbane",20.4,30.2,0,9.2,12.7,"E",33,"E","E",11,15,49,55,1019.7,1018.8,4,4,27.3,27.1,"No",0,"No",2014,1,"Queensland"
"8260",2014-01-15,"Brisbane",19.1,30.4,0,8.6,12.2,"E",31,"E","E",13,19,56,49,1021.3,1019.4,3,2,27.4,28.4,"No",0,"No",2014,1,"Queensland"
"8261",2014-01-16,"Brisbane",20.2,30.6,0,9.8,11.8,NA,NA,"E","E",17,15,53,49,1019.5,1016.4,3,2,27.9,29.7,"No",0.2,"No",2014,1,"Queensland"
"8262",2014-01-17,"Brisbane",20.8,30.8,0.2,10.4,12.2,"E",35,"E","E",13,15,55,47,1016.4,1013.5,3,1,26.5,28.8,"No",0,"No",2014,1,"Queensland"
"8263",2014-01-18,"Brisbane",20.1,30.4,0,9.6,11.4,"ENE",37,"SE","E",6,11,54,44,1014.1,1010.7,4,2,27.3,29.8,"No",0,"No",2014,1,"Queensland"
"8264",2014-01-19,"Brisbane",20.1,31.8,0,9.6,12.2,"ENE",28,"SE","ENE",6,15,56,51,1009.7,1006.2,4,1,26.6,29.3,"No",0,"No",2014,1,"Queensland"
"8265",2014-01-20,"Brisbane",20.5,33.5,0,8,12.6,"NE",30,"S","NE",6,13,58,48,1009.1,1005.6,2,1,28.3,31.7,"No",0,"No",2014,1,"Queensland"
"8266",2014-01-21,"Brisbane",23.6,32.9,0,8.6,12.5,"NNE",39,"NNE","NNE",6,15,53,62,1009.6,1005.2,1,1,30.2,31.1,"No",0,"No",2014,1,"Queensland"
"8267",2014-01-22,"Brisbane",25.5,35.3,0,10,8.2,"E",33,"S","E",6,15,55,54,1011.4,1010.6,5,3,31,33.4,"No",2.2,"Yes",2014,1,"Queensland"
"8268",2014-01-23,"Brisbane",23.9,30.1,2.2,8.4,3.9,"SE",35,"NW","E",4,9,80,89,1016.6,1015.1,6,8,26.6,23.9,"Yes",94,"Yes",2014,1,"Queensland"
"8269",2014-01-24,"Brisbane",20.7,29.2,94,10.4,3.6,NA,NA,"SE","ENE",6,11,79,62,1014.6,1010.9,7,7,25.7,27.8,"Yes",2,"Yes",2014,1,"Queensland"
"8270",2014-01-25,"Brisbane",23.6,28.7,2,3,1.2,"SE",37,"W","SE",9,19,69,65,1009.6,1009.3,7,7,27.8,26.7,"Yes",1.2,"Yes",2014,1,"Queensland"
"8271",2014-01-26,"Brisbane",21.4,28.5,1.2,6.4,8.9,"SE",46,"SE","SE",11,19,60,46,1018.7,1017.7,7,6,25.3,27.4,"Yes",0,"No",2014,1,"Queensland"
"8272",2014-01-27,"Brisbane",19.8,28.6,0,9.2,7.3,"ESE",37,"ESE","E",13,20,49,50,1020,1018.9,7,7,25.8,26.4,"No",0,"No",2014,1,"Queensland"
"8273",2014-01-28,"Brisbane",21.5,26.7,0,9.4,3.7,"E",37,"E","E",20,20,61,63,1019.5,1017.2,7,7,24.6,24.8,"No",0.8,"No",2014,1,"Queensland"
"8274",2014-01-29,"Brisbane",19.7,27.4,0.8,6.8,4.5,"E",35,"ESE","E",4,13,78,60,1017.2,1015.2,7,6,23.3,25.4,"No",0.2,"No",2014,1,"Queensland"
"8275",2014-01-30,"Brisbane",21.4,28.4,0.2,8.4,3.6,"E",35,"ESE","E",6,19,64,49,1017.5,1015.9,7,5,25,26.3,"No",0,"No",2014,1,"Queensland"
"8276",2014-01-31,"Brisbane",22.7,26.9,0,6.8,1.2,"NE",33,"E","ESE",15,15,54,57,1014.8,1013.3,7,7,25,25.6,"No",0,"No",2014,1,"Queensland"
"8277",2014-02-01,"Brisbane",21.5,28.8,0,6.6,10.9,"E",35,"E","E",19,13,56,55,1013.2,1011.4,7,3,25.8,27.5,"No",0,"No",2014,2,"Queensland"
"8278",2014-02-02,"Brisbane",21,30,0,9,9.2,"E",28,"ESE","E",9,15,57,49,1014.3,1012.1,5,2,26.8,28.4,"No",1.6,"Yes",2014,2,"Queensland"
"8279",2014-02-03,"Brisbane",19.7,28.7,1.6,9.6,7.4,"E",31,"E","E",7,13,63,59,1013.6,1012.2,5,5,24.7,26.3,"Yes",0.6,"No",2014,2,"Queensland"
"8280",2014-02-04,"Brisbane",19,29.7,0.6,7,10.6,"ENE",31,"SSE","E",4,17,62,54,1013.5,1012,4,1,25.5,27.9,"No",0,"No",2014,2,"Queensland"
"8281",2014-02-05,"Brisbane",20,29.9,0,7.2,9.1,"SSE",39,"SSE","SE",17,17,53,46,1015.6,1013.6,3,6,26.4,28.6,"No",0.2,"No",2014,2,"Queensland"
"8282",2014-02-06,"Brisbane",19.1,27.4,0.2,8.8,4.5,"SSE",31,"SE","E",13,13,55,57,1016,1013.9,7,8,24.7,25.8,"No",0,"No",2014,2,"Queensland"
"8283",2014-02-07,"Brisbane",19.6,28.6,0,8,2.9,"ENE",30,"SSE","E",9,13,60,58,1016.5,1015.3,7,7,24.5,25.5,"No",0,"No",2014,2,"Queensland"
"8284",2014-02-08,"Brisbane",19.9,29.2,0,6.4,10.7,"E",28,"E","ENE",11,13,56,55,1018.1,1016.5,6,3,25.8,27.6,"No",0,"No",2014,2,"Queensland"
"8285",2014-02-09,"Brisbane",21.8,29.1,0,8.6,3.9,"E",22,"E","ENE",9,9,59,66,1019.8,1017.1,7,7,26.8,26.4,"No",0,"No",2014,2,"Queensland"
"8286",2014-02-10,"Brisbane",21.9,28.8,0,5,5.1,"E",24,"SE","ENE",2,11,67,56,1016.8,1014.4,7,4,25.3,28.4,"No",0,"No",2014,2,"Queensland"
"8287",2014-02-11,"Brisbane",19.5,29.2,0,7.2,10.7,"ENE",24,"SW","NE",6,11,59,51,1016.5,1013.3,6,6,25.5,28.2,"No",0,"No",2014,2,"Queensland"
"8288",2014-02-12,"Brisbane",19.2,29.8,0,8,12.1,"NE",30,"SSE","ENE",6,11,56,47,1016.2,1013.5,3,1,26.1,28.9,"No",0,"No",2014,2,"Queensland"
"8289",2014-02-13,"Brisbane",19.7,30.8,0,7,11.2,NA,NA,"NNW","ENE",4,15,63,53,1015,1011.2,1,1,26.8,28.9,"No",NA,NA,2014,2,"Queensland"
"8290",2014-02-15,"Brisbane",23.2,31.6,0,8,8.7,"NE",35,"NE","NE",4,15,60,60,1006.6,1002.6,7,4,27.8,29.6,"No",0,"No",2014,2,"Queensland"
"8291",2014-02-16,"Brisbane",23.7,32.6,0,9.4,12,"NE",35,"NNE","NNE",7,17,59,65,1006.2,1002.1,6,1,29.6,30.4,"No",0,"No",2014,2,"Queensland"
"8292",2014-02-17,"Brisbane",23.4,34.1,0,10.8,9.7,"E",33,"NE","E",6,17,52,64,1009.3,1008.7,1,4,30.4,28.7,"No",8.4,"Yes",2014,2,"Queensland"
"8293",2014-02-18,"Brisbane",23.4,31.3,8.4,7.8,9.3,"ENE",24,"SE","ENE",4,9,85,61,1012.1,1008.2,6,2,25.3,29.9,"Yes",0.2,"No",2014,2,"Queensland"
"8294",2014-02-19,"Brisbane",23,31.9,0.2,7.4,11.7,"NE",33,"NNE","NNE",7,13,57,58,1009.4,1005.3,1,1,29.1,30.3,"No",0,"No",2014,2,"Queensland"
"8295",2014-02-20,"Brisbane",25.6,33.4,0,9,7.9,"NNE",26,"NNW","NE",9,15,64,60,1009.4,1007.1,6,1,29.3,31.2,"No",0,"No",2014,2,"Queensland"
"8296",2014-02-21,"Brisbane",24.6,34,0,9.6,9.1,"SSE",31,"SW","E",6,15,64,64,1012,1009.9,6,4,30.3,30.5,"No",2.2,"Yes",2014,2,"Queensland"
"8297",2014-02-22,"Brisbane",23.2,27.4,2.2,8.2,0,"SE",31,"SE","SE",13,13,65,67,1015.5,1015,7,7,25.5,25,"Yes",0,"No",2014,2,"Queensland"
"8298",2014-02-23,"Brisbane",21.2,30.2,0,8,10,"SE",43,"SE","ESE",17,19,49,44,1017.8,1015.6,6,3,26.6,28.3,"No",1.2,"Yes",2014,2,"Queensland"
"8299",2014-02-24,"Brisbane",19.6,28.5,1.2,8.4,7.8,"SSE",28,"SE","ESE",9,17,68,46,1018.1,1015.4,1,4,24.9,27.3,"Yes",1.4,"Yes",2014,2,"Queensland"
"8300",2014-02-25,"Brisbane",19.9,29.6,1.4,9.2,8.4,"E",31,"SSE","E",9,15,64,51,1016.9,1013.3,4,6,25.4,28.3,"Yes",0,"No",2014,2,"Queensland"
"8301",2014-02-26,"Brisbane",19.1,29.5,0,8.4,10.7,"ENE",24,"SSW","ENE",4,13,58,50,1016.1,1013.1,4,2,25.9,28.6,"No",0,"No",2014,2,"Queensland"
"8302",2014-02-27,"Brisbane",19.3,30.7,0,7.2,12.2,"NE",24,"WNW","NE",6,13,56,46,1016.5,1013.7,2,1,26.6,29,"No",0,"No",2014,2,"Queensland"
"8303",2014-02-28,"Brisbane",20.6,30.9,0,8,7.4,"E",35,"ESE","E",9,17,59,48,1017.9,1015.1,5,4,27.1,28.9,"No",0.6,"No",2014,2,"Queensland"
"8304",2014-03-01,"Brisbane",19.9,30.4,0.6,8,10.2,"ENE",30,"ESE","E",7,13,55,46,1016,1013.2,3,2,26.8,28.9,"No",0,"No",2014,3,"Queensland"
"8305",2014-03-02,"Brisbane",20,30.2,0,7.4,10,"E",28,"E","E",6,13,53,46,1016.3,1014.4,2,3,27.2,28.6,"No",1.6,"Yes",2014,3,"Queensland"
"8306",2014-03-03,"Brisbane",20.3,27.8,1.6,9.4,6.4,"E",43,"E","ESE",9,13,86,65,1021.4,1019.8,6,6,22.3,25,"Yes",4.6,"Yes",2014,3,"Queensland"
"8307",2014-03-04,"Brisbane",19.5,28.6,4.6,7,8.3,"ESE",48,"SE","ESE",7,13,67,49,1023,1020.5,5,6,25.1,26.5,"Yes",3.4,"Yes",2014,3,"Queensland"
"8308",2014-03-05,"Brisbane",19,27.9,3.4,6.6,5.1,"ENE",26,"SSE","ENE",7,13,82,52,1020,1016.2,7,3,21.6,26.4,"Yes",0,"No",2014,3,"Queensland"
"8309",2014-03-06,"Brisbane",18,29.1,0,5,11.7,"NE",28,"S","ENE",4,13,56,50,1018.5,1016.4,2,3,25.8,27.9,"No",0,"No",2014,3,"Queensland"
"8310",2014-03-07,"Brisbane",18.5,28.8,0,8.4,6.3,"NNE",28,"SE","ENE",9,13,65,50,1019.8,1017.5,6,3,24.3,27.4,"No",0.2,"No",2014,3,"Queensland"
"8311",2014-03-08,"Brisbane",18.1,28.9,0.2,6.4,10.3,"E",37,"ESE","E",9,17,62,43,1020,1017.9,4,5,25.3,28.1,"No",1.2,"Yes",2014,3,"Queensland"
"8312",2014-03-09,"Brisbane",19.5,28.3,1.2,9.6,1.9,"E",37,"ESE","E",11,17,62,67,1020.2,1018.2,7,7,25.2,24,"Yes",2.2,"Yes",2014,3,"Queensland"
"8313",2014-03-10,"Brisbane",19.7,28.9,2.2,7,7.3,"ESE",35,"SE","ESE",11,15,67,44,1020.1,1018.2,5,7,24.5,27.5,"Yes",4.6,"Yes",2014,3,"Queensland"
"8314",2014-03-11,"Brisbane",19.1,28.7,4.6,8.8,7.9,"SE",35,"ESE","SE",4,15,86,41,1020.4,1017.4,7,2,22.5,27.9,"Yes",0.8,"No",2014,3,"Queensland"
"8315",2014-03-12,"Brisbane",19.5,29.3,0.8,7,10.4,"E",30,"SSE","ENE",7,15,63,51,1018.5,1015.2,3,2,24.6,27.5,"No",0,"No",2014,3,"Queensland"
"8316",2014-03-13,"Brisbane",18.6,29.6,0,7.8,11,"E",33,"SE","E",9,19,58,45,1018.4,1015.5,3,2,26.2,28,"No",0,"No",2014,3,"Queensland"
"8317",2014-03-14,"Brisbane",19.3,29,0,8,8.4,"E",30,"S","E",4,15,57,48,1017.3,1013.9,3,3,26.1,27.3,"No",0.6,"No",2014,3,"Queensland"
"8318",2014-03-15,"Brisbane",18.6,30.2,0.6,6.6,11.1,"ENE",24,"S","NE",4,9,61,48,1015.9,1011.4,3,1,25.1,28.2,"No",0,"No",2014,3,"Queensland"
"8319",2014-03-16,"Brisbane",19.6,32.8,0,6.8,10.4,"NE",28,"N","NE",7,9,54,55,1014.4,1008.5,1,1,26.8,30.5,"No",4.6,"Yes",2014,3,"Queensland"
"8320",2014-03-17,"Brisbane",21.6,31.8,4.6,8.4,10.7,"ENE",30,"SSE","E",6,15,61,54,1015.9,1013.8,1,1,28.1,30,"Yes",0.2,"No",2014,3,"Queensland"
"8321",2014-03-18,"Brisbane",24.1,32,0.2,7.6,8.8,"E",24,NA,"ENE",0,9,72,58,1020.8,1018.5,7,1,27.4,30.2,"No",0,"No",2014,3,"Queensland"
"8322",2014-03-19,"Brisbane",23.8,30.6,0,6.6,8.7,"E",26,"E","E",7,15,67,54,1022,1019,7,2,26.4,28.9,"No",0.6,"No",2014,3,"Queensland"
"8323",2014-03-20,"Brisbane",20.6,30,0.6,9.6,10.4,"ENE",35,"E","E",15,20,56,50,1022,1019.4,5,5,27.6,27.7,"No",0.2,"No",2014,3,"Queensland"
"8324",2014-03-21,"Brisbane",19.2,29,0.2,7.8,8.7,"NE",28,"ESE","ENE",9,9,64,51,1019.7,1016.4,6,2,25.3,28.7,"No",0.6,"No",2014,3,"Queensland"
"8325",2014-03-22,"Brisbane",19.6,29.5,0.6,6.2,9.9,"E",24,"S","ENE",6,13,64,55,1018.2,1015.3,6,1,25.7,27.6,"No",0,"No",2014,3,"Queensland"
"8326",2014-03-23,"Brisbane",19.2,31.6,0,7,10.8,"ENE",24,"S","ENE",4,13,68,55,1018.3,1014.2,7,2,25.4,28.7,"No",0,"No",2014,3,"Queensland"
"8327",2014-03-24,"Brisbane",20.1,28.8,0,5.2,5.2,"NNE",24,"W","NE",4,9,61,60,1016,1012.8,6,7,26,27.4,"No",22.4,"Yes",2014,3,"Queensland"
